Cz,Fz,Fp1,F7,F3,FC1,C3,FC5,FT9,T7,CP5,CP1,P3,P7,PO9,O1,Pz,Oz,O2,PO10,P8,P4,CP2,CP6,T8,FT10,FC6,C4,FC2,F4,F8,Fp2,timestamp
-0.755397878995956,-0.734035248340581,-0.2071412222476535,-0.7666895551995113,-0.5700007629510945,-0.7666895551995113,-0.7438010223544667,-0.6752880140382999,-0.5706111238269623,-0.5347524223697258,-0.605859464408331,-0.7712672617685202,-0.644312199588006,-0.3817044327458606,-0.2498664835584035,-0.4337376974135954,-0.6989394979781792,-0.4665445944914927,-0.4244296940566106,-0.0167086289768821,-0.4364843213550007,-0.5397878995956356,-0.7436484321354998,-0.6244754711223006,-0.6879530022125578,-0.6885633630884257,-0.6491950865949488,-0.7174029144731819,-0.7070267795834284,-0.4685282673380632,-0.56771190966659,0.1540398260471508,91.7890625
-0.7218280308232239,-0.7004654001678489,-0.2361333638513767,-0.734187838559548,-0.5371938658731972,-0.7331197070267792,-0.7102311741817345,-0.6444647898069731,-0.5371938658731972,-0.5056076905470356,-0.5750362401770043,-0.7378500038147552,-0.6124208438239106,-0.3607995727473865,-0.281910429541466,-0.4291599908445864,-0.6711680781261917,-0.4532692454413668,-0.4132906080720221,-0.0028229190508884,-0.4177157244220641,-0.5141527428091855,-0.7100785839627677,-0.5910582131685356,-0.6543831540398256,-0.6549935149156935,-0.6157778286411838,-0.6838330663004498,-0.6734569314106963,-0.435416189822232,-0.5579461356527042,0.144731822690166,91.796875
-0.725642786297398,-0.7109941252765695,-0.2445258258945597,-0.7007705806057828,-0.5402456702525364,-0.7349507896543828,-0.7105363546196685,-0.6176089112687874,-0.542229343099107,-0.5025558861676963,-0.571831845578698,-0.7431906614785988,-0.6189822232394899,-0.3603418020904856,-0.3139543755245285,-0.4573891813534748,-0.6801709010452427,-0.4773785000381472,-0.4271763179980159,-0.034103913939116,-0.4494544899671927,-0.5423819333180739,-0.7221332112611578,-0.6115053025101088,-0.6685740444037533,-0.6754406042572667,-0.6377508201724266,-0.6939040207522694,-0.6815442130159453,-0.4508278019378954,-0.5773250934615087,0.1367971313038838,91.8046875
-0.7572289616235596,-0.742580300602731,-0.2372014953841454,-0.7163347829404131,-0.563744563973449,-0.7665369649805445,-0.7405966277561605,-0.6415655756466007,-0.5739681086442355,-0.5275806820782785,-0.5942626077668418,-0.7747768368047605,-0.6496528572518498,-0.3815518425268936,-0.2890821698329133,-0.4718852521553364,-0.7056534676127256,-0.4938582436865793,-0.4406042572671088,-0.0315098802166776,-0.4726482032501712,-0.5643549248493168,-0.7537193865873194,-0.6432440680552374,-0.7003128099488819,-0.7070267795834284,-0.6693369954985882,-0.725490196078431,-0.713130388342107,-0.4825665674830239,-0.6034180209048596,0.1172655832761124,91.8125
-0.7334248874647131,-0.7090104524299988,-0.2040894178683142,-0.7264057373922328,-0.5303273060196838,-0.734035248340581,-0.7141985198748756,-0.6250858319981686,-0.546349279011215,-0.5014877546349276,-0.5660334172579534,-0.7457846952010373,-0.6208133058670935,-0.3510337987335007,-0.255970092317082,-0.43953612573434,-0.6838330663004498,-0.4708171206225677,-0.4334325169756615,-0.0315098802166776,-0.439383535515373,-0.5367360952162963,-0.7257953765163649,-0.6153200579842828,-0.6780346379797052,-0.6791027695124738,-0.6404974441138319,-0.699702449073014,-0.6847486076142516,-0.4493018997482257,-0.5864805065995267,0.1416800183108267,91.8203125
-0.7111467154955363,-0.6884107728694587,-0.1906614785992213,-0.7129777981231399,-0.5098802166781106,-0.7112993057145034,-0.6925307087815668,-0.6040283817807275,-0.5190356298161285,-0.4686808575570302,-0.5384145876249329,-0.7245746547646292,-0.5986877241168838,-0.3177691309987026,-0.2454413672083615,-0.4288548104066525,-0.6714732585641257,-0.4708171206225677,-0.4448767833981837,-0.0637064164187071,-0.4415197985809105,-0.5371938658731972,-0.7087052719920649,-0.6035706111238266,-0.6635385671778435,-0.6733043411917292,-0.610131990539406,-0.6780346379797052,-0.6620126649881739,-0.4222934309910731,-0.593499656672007,0.1625848783093008,91.828125
-0.713130388342107,-0.6948195620660712,-0.1760128175783928,-0.708094911116197,-0.5088120851453418,-0.716639963378347,-0.6954299229419391,-0.605859464408331,-0.529411764705882,-0.4666971847104597,-0.5414663920042722,-0.7305256733043408,-0.6063172350652319,-0.3313496604867624,-0.2625314717326615,-0.43099107347219,-0.6722362096589606,-0.4729533836881052,-0.4422827496757454,-0.0702677958342866,-0.4415197985809105,-0.5361257343404284,-0.7116044861524373,-0.6049439230945293,-0.6653696498054471,-0.6772716868848703,-0.6162355992980846,-0.682917524986648,-0.6694895857175551,-0.439688715953307,-0.5811398489356828,0.1783016708628981,91.8359375
-0.7077897306782631,-0.6951247425040051,-0.1660944533455401,-0.716639963378347,-0.5129320210574498,-0.7138933394369417,-0.695735103379873,-0.6093690394445713,-0.524681467917906,-0.4810406652933543,-0.5567254139009685,-0.7312886243991756,-0.6107423514152739,-0.3617151140611883,-0.294575417715724,-0.4337376974135954,-0.6679636835278855,-0.4601358052948802,-0.4168001831082624,-0.0374608987563892,-0.4216830701152052,-0.5187304493781946,-0.7058060578316927,-0.5945677882047757,-0.6508735790035856,-0.6462958724345766,-0.6165407797360185,-0.678187228198672,-0.665827420462348,-0.4259555962462802,-0.5477225909819178,0.1894407568474865,91.84375
-0.7285420004577703,-0.7232013427939266,-0.1982909895475695,-0.7450217441062024,-0.5446707866025784,-0.7393759060044248,-0.7201495384145873,-0.6380560006103605,-0.5262073701075757,-0.5107957579919123,-0.5858701457236588,-0.7535667963683524,-0.6301213092240784,-0.3751430533302811,-0.3153276874952311,-0.4511329823758293,-0.6888685435263596,-0.4657816433966579,-0.4152742809185927,-0.0102998397802696,-0.4514381628137632,-0.546807049668116,-0.729610131990539,-0.6195925841153578,-0.6754406042572667,-0.6687266346227203,-0.6324101625085828,-0.6963454642557408,-0.6820019836728463,-0.4343480582894632,-0.5722896162355989,0.1569390402075231,91.8515625
-0.7451743343251694,-0.7404440375371935,-0.230334935530632,-0.7407492179751274,-0.5523002975509267,-0.7564660105287248,-0.7317463950560765,-0.6470588235294114,-0.5498588540474553,-0.51644159609369,-0.5843442435339892,-0.7640955214770729,-0.6342412451361864,-0.3537804226749061,-0.2822156099793999,-0.4491493095292588,-0.6993972686350801,-0.4766155489433124,-0.4358739604791329,-0.0424963759822991,-0.4761577782864114,-0.5683222705424579,-0.7457846952010373,-0.6363775082017239,-0.6961928740367739,-0.7003128099488819,-0.6446173800259399,-0.712672617685206,-0.6992446784161132,-0.4660868238345918,-0.6040283817807275,0.1244373235675597,91.859375
-0.7352559700923167,-0.7279316395819024,-0.1973754482337678,-0.7077897306782631,-0.5288014038300142,-0.7439536125734337,-0.7177080949111159,-0.6238651102464328,-0.5605401693751427,-0.5005722133211258,-0.5642023346303499,-0.7494468604562444,-0.6232547493705649,-0.3473716334782936,-0.2855725947966731,-0.4549477378500034,-0.6926832990005337,-0.4982833600366212,-0.4642557412069882,-0.0746929121843285,-0.4633401998931865,-0.5570305943389025,-0.7358663309681845,-0.6244754711223006,-0.6795605401693748,-0.6847486076142516,-0.6449225604638739,-0.7058060578316927,-0.6964980544747078,-0.4728007934691382,-0.5942626077668418,0.1427481498435954,91.8671875
-0.742275120164797,-0.7369344625009534,-0.1642633707179365,-0.7289997711146712,-0.5590142671854731,-0.7570763714045926,-0.729762722209506,-0.6397344930189971,-0.5584039063096052,-0.5133897917143507,-0.5826657511253525,-0.7564660105287248,-0.6365300984206909,-0.3777370870527195,-0.3174639505607686,-0.4753948271915766,-0.7010757610437167,-0.5094224460212097,-0.4688334477759971,-0.0505836575875482,-0.4628824292362856,-0.5574883649958035,-0.7433432516975659,-0.631647211413748,-0.6881055924315248,-0.6841382467383837,-0.6580453192950328,-0.7167925535973141,-0.7030594338902872,-0.4712748912794686,-0.5910582131685356,0.148851758602274,91.875
-0.7415121690699623,-0.7392233157854577,-0.1677729457541767,-0.7605859464408328,-0.5516899366750588,-0.7582970931563283,-0.7305256733043408,-0.6565194171053632,-0.5558098725871667,-0.5190356298161285,-0.5896849011978328,-0.7576867322804605,-0.6327153429465168,-0.3763637750820168,-0.2843518730449374,-0.4514381628137632,-0.6943617914091703,-0.4802777141985195,-0.443808651865415,-0.0177767605096509,-0.4506752117189284,-0.5481803616388186,-0.7399862668802927,-0.6269169146257721,-0.6890211337453266,-0.691615167467765,-0.6461432822156096,-0.7140459296559087,-0.6992446784161132,-0.4579995422293427,-0.6119630731670096,0.1163500419623106,91.8828125
-0.7418173495078962,-0.738002594033722,-0.1804379339284347,-0.7654688334477756,-0.5188830395971614,-0.7494468604562444,-0.7257953765163649,-0.6496528572518498,-0.5686274509803918,-0.512321660181582,-0.584496833752956,-0.7610437170977337,-0.6362249179827569,-0.3743801022354463,-0.3163958190279999,-0.4688334477759971,-0.7007705806057828,-0.503929198138399,-0.4700541695277329,-0.0458533607995723,-0.4552529182879373,-0.5542839703974971,-0.7438010223544667,-0.6246280613412677,-0.6765087357900356,-0.6862745098039212,-0.6353093766689552,-0.7082475013351641,-0.6984817273212783,-0.4551003280689704,-0.6302738994430453,0.0957503624017704,91.890625
-0.7467002365148391,-0.7326619363698783,-0.1740291447318222,-0.7534142061493855,-0.55062180514229,-0.7578393224994274,-0.7352559700923167,-0.6536202029449909,-0.5582513160906382,-0.5159838254367892,-0.5901426718547338,-0.7669947356374452,-0.652552071412222,-0.4006256198977642,-0.3482871747920954,-0.5007248035400927,-0.7143511100938427,-0.5300221255817499,-0.478294041351949,-0.0432593270771339,-0.4584573128862436,-0.5562676432440677,-0.7462424658579381,-0.6209658960860606,-0.6728465705348284,-0.6780346379797052,-0.640802624551766,-0.7105363546196685,-0.6974135957885096,-0.4602883955138471,-0.5968566414892802,0.1284046692607008,91.8984375
-0.7424277103837641,-0.7283894102388033,-0.1757076371404588,-0.7499046311131452,-0.546501869230182,-0.7537193865873194,-0.7309834439612417,-0.6495002670328828,-0.5541313801785303,-0.5118638895246811,-0.5858701457236588,-0.7627222095063703,-0.6482795452811471,-0.3965056839856561,-0.3441672388799874,-0.4964522774090177,-0.7102311741817345,-0.5259021896696418,-0.4740215152208739,-0.0391393911650259,-0.4543373769741355,-0.5521477073319596,-0.7419699397268631,-0.6168459601739524,-0.6685740444037533,-0.6737621118486302,-0.6366826886396578,-0.7064164187075606,-0.6931410696574346,-0.4560158693827721,-0.5927367055771721,0.1313038834210731,91.90625
-0.738307774471656,-0.7242694743266953,-0.1772335393301285,-0.746547646295872,-0.5423819333180739,-0.7494468604562444,-0.7268635080491337,-0.6452277409018078,-0.5498588540474553,-0.5075913633936061,-0.5817502098115507,-0.7586022735942622,-0.6441596093690392,-0.3923857480735481,-0.3400473029678794,-0.4923323414969097,-0.7061112382696266,-0.5216296635385668,-0.4699015793087659,-0.0350194552529178,-0.4500648508430606,-0.5480277714198517,-0.7378500038147552,-0.6125734340428775,-0.6644541084916453,-0.6696421759365221,-0.6324101625085828,-0.7022964827954524,-0.6890211337453266,-0.4518959334706641,-0.5886167696650642,0.1342030975814454,91.9140625
-0.734035248340581,-0.7199969481956203,-0.1787594415197981,-0.743038071259632,-0.538109407186999,-0.7453269245441363,-0.7227435721370257,-0.6411078049896999,-0.5457389181353471,-0.5034714274814981,-0.5776302738994427,-0.7543297474631873,-0.640039673456931,-0.38826581216144,-0.3359273670557713,-0.4882124055848016,-0.7018387121385515,-0.5175097276264589,-0.4657816433966579,-0.0310521095597767,-0.4459449149309525,-0.5437552452887766,-0.7335774776836801,-0.6084534981307694,-0.6601815823605703,-0.6653696498054471,-0.6282902265964748,-0.6980239566643774,-0.6847486076142516,-0.4477759975585561,-0.5843442435339892,0.1371023117418178,91.921875
-0.729915312428473,-0.7158770122835123,-0.1804379339284347,-0.7395284962233917,-0.5339894712748909,-0.7410543984130613,-0.7184710460059506,-0.6368352788586248,-0.5416189822232391,-0.49935149156939,-0.5733577477683677,-0.7502098115510792,-0.635767147325856,-0.384145876249332,-0.3318074311436633,-0.4840924696726936,-0.6977187762264435,-0.5133897917143507,-0.4616617074845499,-0.0269321736476687,-0.4418249790188445,-0.5396353093766686,-0.7294575417715721,-0.6043335622186614,-0.6560616464484623,-0.6612497138933391,-0.6241702906843667,-0.6939040207522694,-0.6806286717021435,-0.443656061646448,-0.580224307621881,0.1398489356832231,91.9296875
-0.725642786297398,-0.7116044861524373,-0.1819638361181044,-0.7360189211871516,-0.5298695353627828,-0.7369344625009534,-0.7143511100938427,-0.6327153429465168,-0.5373464560921641,-0.495231555657282,-0.5692378118562597,-0.7459372854200041,-0.631647211413748,-0.379873350118257,-0.3276874952315552,-0.4798199435416186,-0.6934462500953685,-0.5092698558022427,-0.4573891813534748,-0.0228122377355607,-0.4377050431067364,-0.5355153734645606,-0.7251850156404971,-0.6000610360875864,-0.6519417105363542,-0.6571297779812311,-0.6198977645532917,-0.6896314946211944,-0.6763561455710685,-0.439383535515373,-0.5759517814908061,0.1427481498435954,91.9375
-0.72152285038529,-0.7074845502403292,-0.183489738307774,-0.7325093461509113,-0.5255970092317078,-0.7326619363698783,-0.7100785839627677,-0.6285954070344087,-0.5332265201800561,-0.4909590295262069,-0.5651178759441516,-0.7418173495078962,-0.627374685282673,-0.375753414206149,-0.3235675593194472,-0.4757000076295105,-0.6893263141832605,-0.5049973296711677,-0.4532692454413668,-0.0186923018234526,-0.4334325169756615,-0.5312428473334856,-0.7210650797283891,-0.5959411001754784,-0.6476691844052792,-0.652857251850156,-0.6157778286411838,-0.6855115587090863,-0.6722362096589606,-0.435263599603265,-0.571831845578698,0.1456473640039678,91.9453125
-0.7172503242542149,-0.7032120241092542,-0.1851682307164106,-0.7289997711146712,-0.5214770733195999,-0.7285420004577703,-0.7059586480506596,-0.6243228809033338,-0.5291065842679481,-0.4868390936140989,-0.5608453498130767,-0.7376974135957881,-0.6232547493705649,-0.371633478294041,-0.3192950331883722,-0.4715800717174025,-0.6850537880521855,-0.5008773937590597,-0.4491493095292588,-0.0145723659113446,-0.4293125810635534,-0.5271229114213775,-0.7167925535973141,-0.5918211642633703,-0.6435492484931713,-0.6487373159380481,-0.6115053025101088,-0.6812390325780113,-0.6681162737468525,-0.431143663691157,-0.56771190966659,0.1485465781643401,91.953125
-0.713130388342107,-0.6990920881971462,-0.1866941329060803,-0.725490196078431,-0.5173571374074918,-0.7242694743266953,-0.7016861219195846,-0.6202029449912256,-0.52498664835584,-0.4827191577019909,-0.5567254139009685,-0.7334248874647131,-0.619134813458457,-0.3675135423819329,-0.3151750972762642,-0.4674601358052945,-0.6809338521400774,-0.4967574578469516,-0.4450293736171507,-0.0104524299992366,-0.4251926451514454,-0.5230029755092696,-0.712672617685206,-0.5875486381322953,-0.6392767223620962,-0.6444647898069731,-0.6073853665980007,-0.6771190966659034,-0.6638437476157775,-0.4270237277790489,-0.563439383535515,0.1514457923247124,91.9609375
-0.6795605401693748,-0.6655222400244141,-0.153734645609216,-0.6920729381246659,-0.4839398794537266,-0.6908522163729302,-0.6682688639658194,-0.5867856870374606,-0.5182726787212936,-0.4605935759517811,-0.5345998321507588,-0.699855039291981,-0.5928892957961391,-0.3574425879301133,-0.3026626993209731,-0.4489967193102918,-0.6475165941863124,-0.4828717479209579,-0.4270237277790489,0.0067902647440303,-0.3919279774166472,-0.4967574578469516,-0.6797131303883417,-0.558861676966506,-0.605859464408331,-0.6110475318532078,-0.5765621423666739,-0.6437018387121382,-0.6304264896620123,-0.3937590600442507,-0.5301747158007167,0.1839475089646758,91.96875
-0.7111467154955363,-0.6972610055695426,-0.1448844129091321,-0.7174029144731819,-0.5158312352178221,-0.7224383916990917,-0.699855039291981,-0.6185244525825891,-0.5500114442664221,-0.4924849317158766,-0.5663385976958873,-0.7314412146181426,-0.6244754711223006,-0.3765163653009838,-0.3345540550850686,-0.4808880750743873,-0.6791027695124738,-0.5147631036850534,-0.4589150835431445,-0.0252536812390321,-0.4238193331807427,-0.5286488136110471,-0.7112993057145034,-0.5906004425116346,-0.6375982299534596,-0.6427862973983364,-0.6083009079118025,-0.6752880140382999,-0.6620126649881739,-0.4256504158083463,-0.5619134813458453,0.1966124971389338,91.9765625
-0.6777294575417713,-0.6636911573968105,-0.128252079041733,-0.712672617685206,-0.4886701762417025,-0.691462577248798,-0.6729991607537953,-0.6040283817807275,-0.5165941863126571,-0.4622720683604177,-0.5365835049973293,-0.7015335317006176,-0.5921263447013042,-0.3488975356679633,-0.3014419775692374,-0.4476234073395891,-0.6522468909742881,-0.4813458457312882,-0.431296253910124,-0.0304417486839089,-0.3907072556649115,-0.495231555657282,-0.6777294575417713,-0.5571831845578695,-0.6041809719996944,-0.6093690394445713,-0.5748836499580373,-0.6418707560845346,-0.6285954070344087,-0.3923857480735481,-0.5341420614938579,0.2031738765545133,91.984375
-0.6514839398794534,-0.6404974441138319,-0.1210803387502856,-0.6981765468833444,-0.4554055085069043,-0.6600289921416034,-0.6498054474708167,-0.5788509956511785,-0.4859235523002971,-0.4454871442740516,-0.5237659266041043,-0.682917524986648,-0.5745784695201034,-0.3583581292439151,-0.3237201495384142,-0.4250400549324784,-0.622949568932631,-0.44808117799649,-0.3981841763942927,0.0022125581750214,-0.3580529488059811,-0.4665445944914927,-0.6566720073243302,-0.5361257343404284,-0.5744258793011364,-0.5840390630960552,-0.5414663920042722,-0.6130312046997785,-0.60189211871519,-0.366903181506065,-0.5156786449988553,0.195696955825132,91.9921875
-0.6830701152056149,-0.6720836194399935,-0.1235217822537571,-0.7265583276111998,-0.4871442740520328,-0.691615167467765,-0.6813916227969784,-0.61043717097734,-0.5176623178454257,-0.4772259098191802,-0.555046921492332,-0.7145037003128095,-0.6063172350652319,-0.3835355153734642,-0.3556115053025097,-0.4569314106965739,-0.6545357442587927,-0.4799725337605856,-0.4187838559548329,0.0186923018234535,-0.3899443045700766,-0.4984359502555882,-0.6882581826504918,-0.567864499885557,-0.606012054627298,-0.6157778286411838,-0.5732051575494007,-0.6446173800259399,-0.6334782940413516,-0.3987945372701606,-0.5474174105439839,0.1868467231250481,92.0
-0.695735103379873,-0.6862745098039212,-0.1244373235675589,-0.7402914473182266,-0.5062180514229034,-0.7103837644007016,-0.6925307087815668,-0.6298161287861445,-0.5274280918593114,-0.4778362706950481,-0.5590142671854731,-0.7235065232318605,-0.6093690394445713,-0.3643091477836266,-0.3229571984435794,-0.4599832150759132,-0.6693369954985882,-0.4932478828107114,-0.4444190127412828,-0.0074006256198973,-0.3987945372701606,-0.5066758220798043,-0.6946669718471042,-0.5693904020752266,-0.6140993362325471,-0.6173037308308534,-0.5910582131685356,-0.6537727931639578,-0.6502632181277177,-0.4163424124513615,-0.5654230563820856,0.170214389257649,92.0078125
-0.6949721522850382,-0.6891737239642935,-0.1564812695506214,-0.7277790493629355,-0.494926375219348,-0.708094911116197,-0.6964980544747078,-0.6246280613412677,-0.5437552452887766,-0.4901960784313721,-0.5728999771114668,-0.7289997711146712,-0.6159304188601507,-0.3762111848630499,-0.3237201495384142,-0.4540321965362016,-0.670099946593423,-0.4932478828107114,-0.4541847867551686,-0.0237277790493625,-0.4029144731822686,-0.5045395590142668,-0.6964980544747078,-0.5687800411993588,-0.6089112687876703,-0.6206607156481266,-0.5745784695201034,-0.644312199588006,-0.6404974441138319,-0.4006256198977642,-0.5883115892271302,0.1378652628366526,92.015625
-0.6861219195849542,-0.6757457846952006,-0.1599908445868615,-0.6961928740367739,-0.4897383077744712,-0.6977187762264435,-0.6900892652780953,-0.6005188067444873,-0.5474174105439839,-0.4917219806210418,-0.5646601052872507,-0.7174029144731819,-0.6066224155031659,-0.3778896772716865,-0.3167009994659338,-0.4381628137636373,-0.6546883344777595,-0.469291218432898,-0.4230563820859079,0.0089265278095678,-0.3820096131837945,-0.486686503395132,-0.6804760814831766,-0.5523002975509267,-0.5950255588616766,-0.614404516670481,-0.5571831845578695,-0.6345464255741203,-0.6253910124361025,-0.3868925001907374,-0.5631342030975811,0.1705195696955829,92.0234375
-0.652552071412222,-0.6423285267414356,-0.1270313572899973,-0.6627756160830087,-0.456473640039673,-0.6643015182726784,-0.6566720073243302,-0.5671015487907222,-0.5140001525902186,-0.4584573128862436,-0.5312428473334856,-0.6839856565194167,-0.5732051575494007,-0.3447775997558552,-0.2835889219501026,-0.4048981460288391,-0.6212710765239945,-0.4360265506980998,-0.3897917143511097,0.0417334248874651,-0.3488975356679633,-0.4534218356603338,-0.6470588235294114,-0.5190356298161285,-0.5616083009079114,-0.580987258716716,-0.5237659266041043,-0.6011291676203552,-0.5919737544823374,-0.3536278324559392,-0.5298695353627828,0.2030212863355463,92.03125
-0.6356145571068891,-0.6391241321431292,-0.0966659037155714,-0.6743724727244981,-0.4473182269016552,-0.6491950865949488,-0.6380560006103605,-0.5664911879148543,-0.4914168001831078,-0.43953612573434,-0.5255970092317078,-0.6740672922865641,-0.5700007629510945,-0.3514915693904016,-0.3141069657434954,-0.4172579537651633,-0.6154726482032499,-0.4575417715724418,-0.4175631342030972,0.0093842984664687,-0.3582055390249481,-0.4570840009155409,-0.6469062333104445,-0.5210193026626989,-0.5523002975509267,-0.5625238422217133,-0.5176623178454257,-0.5902952620737006,-0.5826657511253525,-0.341573205157549,-0.5236133363851374,0.1818112458991383,92.0390625
-0.6672007324330507,-0.6707103074692908,-0.1288624399176008,-0.7059586480506596,-0.4792095826657507,-0.6807812619211105,-0.6696421759365221,-0.5982299534599829,-0.5233081559472035,-0.4712748912794686,-0.5573357747768364,-0.7056534676127256,-0.601739528496223,-0.3833829251544972,-0.3379110399023419,-0.4491493095292588,-0.6470588235294114,-0.4894331273365373,-0.4494544899671927,-0.0228122377355607,-0.3902494850080106,-0.4888227664606694,-0.678492408636606,-0.5527580682078275,-0.5840390630960552,-0.5942626077668418,-0.5494010833905543,-0.6218814373998623,-0.614404516670481,-0.3734645609216445,-0.5555046921492328,0.1494621194781419,92.046875
-0.6987869077592123,-0.695582513160906,-0.1609063859006633,-0.7314412146181426,-0.4883649958037686,-0.7125200274662391,-0.7012283512626837,-0.6298161287861445,-0.546349279011215,-0.5001144426642249,-0.57625696192874,-0.7331197070267792,-0.6195925841153578,-0.3850614175631338,-0.3231097886625463,-0.4497596704051266,-0.6720836194399935,-0.4833295185778588,-0.4398413061722739,0.0098420691233696,-0.409781033035782,-0.5088120851453418,-0.7004654001678489,-0.5783932249942775,-0.6157778286411838,-0.6260013733119704,-0.5811398489356828,-0.653009842069123,-0.6461432822156096,-0.40535591668574,-0.5870908674753945,0.1410696574349588,92.0546875
-0.6858167391470202,-0.6836804760814827,-0.1648737315938044,-0.7122148470283052,-0.4637979705500873,-0.6993972686350801,-0.691309987029831,-0.6154726482032499,-0.5196459906919964,-0.4847028305485614,-0.5690852216372927,-0.7221332112611578,-0.6168459601739524,-0.3923857480735481,-0.3551537346456088,-0.4682230869001293,-0.6678110933089185,-0.5043869687952999,-0.4563210498207061,-0.0222018768596928,-0.4001678492408633,-0.5007248035400927,-0.6903944457160293,-0.5690852216372927,-0.6099794003204392,-0.6115053025101088,-0.5733577477683677,-0.6421759365224685,-0.6366826886396578,-0.4003204394598302,-0.5625238422217133,0.1461051346608687,92.0625
-0.6580453192950328,-0.6598764019226364,-0.1319142442969401,-0.6807812619211105,-0.4654764629587239,-0.6757457846952006,-0.6670481422140837,-0.5820553902494846,-0.5098802166781106,-0.4622720683604177,-0.5474174105439839,-0.695735103379873,-0.5942626077668418,-0.3766689555199508,-0.3224994277866785,-0.4518959334706641,-0.6466010528725106,-0.4961470969710838,-0.4578469520103757,-0.0545510032806892,-0.3777370870527195,-0.4807354848554204,-0.6667429617761498,-0.5434500648508427,-0.5786984054322114,-0.5780880445563435,-0.5455863279163802,-0.6154726482032499,-0.6089112687876703,-0.367208361943999,-0.55062180514229,0.1459525444419017,92.0703125
-0.6285954070344087,-0.635767147325856,-0.0991073472190428,-0.6632333867399096,-0.4547951476310364,-0.6523994811932552,-0.640344853894865,-0.5629816128786141,-0.5109483482108793,-0.4457923247119856,-0.5187304493781946,-0.665980010681315,-0.5608453498130767,-0.3435568780041195,-0.2893873502708473,-0.4186312657358659,-0.6131837949187453,-0.4628824292362856,-0.4245822842755775,-0.021591515983825,-0.3446250095368883,-0.4474708171206222,-0.6333257038223846,-0.5100328068970775,-0.5452811474784462,-0.5472648203250168,-0.5143053330281525,-0.5820553902494846,-0.5826657511253525,-0.3401998931868463,-0.5271229114213775,0.178606851300832,92.078125
-0.640802624551766,-0.6510261692225524,-0.1311512932021053,-0.682459754329747,-0.4634927901121534,-0.6672007324330507,-0.657587548638132,-0.5925841153582052,-0.5248340581368731,-0.4663920042725257,-0.5387197680628668,-0.6836804760814827,-0.5793087663080793,-0.3604943923094525,-0.3214312962539097,-0.4448767833981837,-0.6260013733119704,-0.4833295185778588,-0.4277866788738838,0.0110627908751053,-0.3595788509956508,-0.4576943617914087,-0.6495002670328828,-0.5233081559472035,-0.5544365606164642,-0.5574883649958035,-0.5245288776989392,-0.5942626077668418,-0.5965514610513463,-0.3607995727473865,-0.5132372014953838,0.2111085679407954,92.0859375
-0.6571297779812311,-0.657434958419165,-0.1598382543678946,-0.6987869077592123,-0.4723430228122373,-0.6798657206073088,-0.6728465705348284,-0.6008239871824212,-0.5231555657282364,-0.4700541695277329,-0.554589150835431,-0.7009231708247498,-0.6084534981307694,-0.392538338292515,-0.3533226520180053,-0.4767681391622793,-0.6556038757915613,-0.5152208743419543,-0.4596780346379793,-0.0211337453269241,-0.3914702067597463,-0.4889753566796364,-0.6740672922865641,-0.5469596398870828,-0.5733577477683677,-0.5738155184252686,-0.5481803616388186,-0.6166933699549856,-0.6107423514152739,-0.3707179369802392,-0.5095750362401766,0.178606851300832,92.09375
-0.6517891203173873,-0.6424811169604024,-0.1657892729076062,-0.6919203479056989,-0.4390783550774391,-0.6627756160830087,-0.6546883344777595,-0.5791561760891124,-0.5007248035400927,-0.4404516670481418,-0.5313954375524526,-0.6853589684901195,-0.5889219501029981,-0.375753414206149,-0.320210574502174,-0.4531166552223998,-0.6430914778362703,-0.4889753566796364,-0.4499122606240936,-0.0339513237201491,-0.3772793163958186,-0.478294041351949,-0.6626230258640418,-0.5407034409094373,-0.571831845578698,-0.5727473868924998,-0.5532158388647285,-0.6115053025101088,-0.6040283817807275,-0.3606469825284195,-0.5152208743419543,0.1462577248798356,92.1015625
-0.6813916227969784,-0.6736095216296631,-0.1978332188906686,-0.6993972686350801,-0.4518959334706641,-0.6830701152056149,-0.6807812619211105,-0.6037232013427936,-0.5283436331731132,-0.4654764629587239,-0.5544365606164642,-0.7093156328679328,-0.6057068741893641,-0.3902494850080106,-0.2870984969863427,-0.443961242084382,-0.6594186312657355,-0.4982833600366212,-0.461203936827649,-0.0354772259098187,-0.3856717784390017,-0.490653849088273,-0.6859693293659873,-0.5626764324406802,-0.5968566414892802,-0.60189211871519,-0.5706111238269623,-0.6328679331654837,-0.6279850461585409,-0.392538338292515,-0.5469596398870828,0.1137560082398722,92.109375
-0.6888685435263596,-0.6841382467383837,-0.1802853437094678,-0.6940566109712364,-0.4837872892347596,-0.7029068436713203,-0.6989394979781792,-0.614862287327382,-0.5600823987182417,-0.4973678187228195,-0.5785458152132446,-0.7224383916990917,-0.6209658960860606,-0.4123750667582204,-0.3109025711451892,-0.4641031509880213,-0.6714732585641257,-0.52498664835584,-0.4839398794537266,-0.0440222781719687,-0.3897917143511097,-0.4982833600366212,-0.691462577248798,-0.5606927595941096,-0.5921263447013042,-0.5967040512703132,-0.5582513160906382,-0.6368352788586248,-0.6308842603189132,-0.3916227969787133,-0.5434500648508427,0.1464103150988026,92.1171875
