siTimeStamp,x,y,character typing,sentence
2595.0438241,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.0605608,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.0771667,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.0937648,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.1104796,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.1273919,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.143858,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.1605927,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.1771416,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.1936515,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.2104808,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.2272149,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.2439373,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.2604277,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.2771018,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.2938281,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.3104741,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.3271383,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.3446654,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.3604778,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.3771186,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.3944135,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.4104396,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.4270703,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.4436966,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.460424,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.477128,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.4935896,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.510364,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.5271062,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.5436936,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.560317,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.5770657,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.5935527,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.610329,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.6269459,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.6438806,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.6603638,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.6769838,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.693661,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.7102868,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.72694,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.7444061,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.7603166,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.7769731,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.7940205,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.8102676,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.8270452,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.8441932,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.8603847,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.8769529,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.8935038,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.9112825,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.9284342,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.9435664,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.960471,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.9768712,-1,-1,EMPTY_ET_STREAM,MainMenu
2595.9950741,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.0112578,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.0268585,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.0435666,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.0601804,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.0768817,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.0935696,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.1101516,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.1270671,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.1435983,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.1602225,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.1767891,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.1937391,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.2101364,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.22691,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.2443636,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.2601724,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.2768165,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.2934403,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.3100886,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.3267317,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.3436054,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.3601283,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.3767366,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.3933833,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.410098,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.4267617,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.4442974,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.4602597,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.4767347,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.4933838,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.5100844,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.5267152,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.5433626,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.5600928,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.5767159,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.5943759,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.611271,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.6267413,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.6433343,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.6600904,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.6766461,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.6940322,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.7100092,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.7269359,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.7433529,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.7599961,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.7767828,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.793345,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.8109051,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.8266838,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.84418,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.8604589,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.876576,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.8931778,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.9099063,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.9268422,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.943198,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.9601675,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.9765237,-1,-1,EMPTY_ET_STREAM,MainMenu
2596.993214,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.0098598,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.0266403,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.0431989,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.0601063,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.0765568,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.093107,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.1098384,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.1266082,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.1436968,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.1602411,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.1765318,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.1931807,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.209801,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.2269246,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.2431556,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.2600068,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.2764267,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.2930936,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.3098149,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.3265153,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.3432956,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.3598998,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.3764068,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.3930086,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.4097722,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.426567,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.4430564,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.4597826,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.476432,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.4930669,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.5096578,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.5264066,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.5430171,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.5598177,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.5763638,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.5930012,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.6106469,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.6267313,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.6430453,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.6597022,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.6763114,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.6933285,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.7107432,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.7271966,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.7431322,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.7596947,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.7763327,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.7929029,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.8096134,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.8265548,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.842862,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.8595786,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.8762185,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.8928213,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.9095647,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.9264441,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.9429116,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.9597999,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.9762431,-1,-1,EMPTY_ET_STREAM,MainMenu
2597.9928974,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.0095823,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.0261693,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.0428577,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.059718,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.0761739,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.0927898,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.1095162,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.1263782,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.1428668,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.1596699,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.1761111,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.1927414,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.2094722,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.2263463,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.2428362,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.2594789,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.2761275,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.2927622,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.3094752,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.3261738,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.3427511,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.3594366,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.376121,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.3926303,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.4094321,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.4260804,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.4426764,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.4594441,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.4761093,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.4926341,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.5094117,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.5260311,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.5427373,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.5593493,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.5760243,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.5925389,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.6093517,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.6260171,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.6426642,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.6593099,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.6759208,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.6925177,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.7093148,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.7260058,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.7426184,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.7593108,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.7759541,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.7924616,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.8093262,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.8259315,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.8425858,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.8592387,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.8759176,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.8924652,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.9092543,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.9259067,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.9426014,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.9592215,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.9758798,-1,-1,EMPTY_ET_STREAM,MainMenu
2598.9924038,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.009246,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.0258625,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.0425454,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.0591438,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.0758699,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.0923895,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.1092143,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.1258341,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.1425066,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.1591835,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.1758077,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.1923674,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.2092002,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.225861,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.2424719,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.2592394,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.2758241,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.292336,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.3090801,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.3258327,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.3424072,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.3590782,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.3757908,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.3923019,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.4091204,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.4257954,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.4424315,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.4590894,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.4757495,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.4923228,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.5089784,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.5256803,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.5424144,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.5589851,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.5757085,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.5923309,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.6090483,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.6256766,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.6423945,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.6590645,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.6756554,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.6922364,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.709011,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.7256609,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.7423719,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.7590067,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.7760653,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.7921782,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.8089429,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.8260532,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.8423151,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.8589715,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.8756506,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.8921862,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.9089696,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.9256324,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.9422417,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.9589101,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.9755726,-1,-1,EMPTY_ET_STREAM,MainMenu
2599.9921193,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.0089102,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.0255564,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.0422255,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.0590238,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.0755112,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.0920625,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.1089165,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.1255336,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.1422123,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.158878,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.1754868,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.1920852,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.2089412,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.2254954,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.2421822,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.25878,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.2754826,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.2920504,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.3088181,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.3254981,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.3420783,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.358744,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.3754028,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.3920298,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.4097521,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.4254242,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.4420949,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.4587967,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.4753383,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.4919617,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.5087096,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.525489,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.5422874,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.558753,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.5753081,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.5919284,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.6087226,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.6253744,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.6419494,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.6587369,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.6753592,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.6919297,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.7087111,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.7253422,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.7420064,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.7586849,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.7753159,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.7920917,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.8088223,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.8253045,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.8418776,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.8586577,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.8752516,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.8918087,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.9085856,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.9253072,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.9418965,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.958636,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.9752449,-1,-1,EMPTY_ET_STREAM,MainMenu
2600.9918221,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.0085587,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.0252512,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.0419297,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.0585817,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.0751856,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.0917845,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.1086588,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.1251437,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.1418699,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.1584794,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.1751628,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.1921041,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.2085333,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.2251717,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.2418236,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.2586443,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.2751375,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.2916952,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.3085092,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.3251502,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.341797,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.3584592,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.375149,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.3916882,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.4085199,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.425143,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.4417993,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.4583938,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.4750573,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.4916011,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.5083663,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.5250795,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.5417779,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.5583722,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.5751965,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.5916674,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.6086169,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.6249772,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.6418031,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.6583746,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.6750189,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.6915524,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.7084328,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.7251909,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.7416104,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.758284,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.7750008,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.7915206,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.8082843,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.8249436,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.8416404,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.8583183,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.8749326,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.8915269,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.9083213,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.9249681,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.9416181,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.9582988,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.9748987,-1,-1,EMPTY_ET_STREAM,MainMenu
2601.9915018,-1,-1,EMPTY_ET_STREAM,MainMenu
2602.0083828,-1,-1,EMPTY_ET_STREAM,MainMenu
2602.0248418,-1,-1,EMPTY_ET_STREAM,MainMenu
2602.041545,-1,-1,EMPTY_ET_STREAM,MainMenu
2602.0582499,-1,-1,EMPTY_ET_STREAM,MainMenu
2602.0748404,-1,-1,EMPTY_ET_STREAM,MainMenu
2602.0914109,-1,-1,EMPTY_ET_STREAM,MainMenu
