TimeStamp,x,y,character typing,sentence
2486.5961471,-1,-1,EMPTY_ET_STREAM,MainMenu
2486.6127757,-1,-1,EMPTY_ET_STREAM,MainMenu
2486.630312,-1,-1,EMPTY_ET_STREAM,MainMenu
2486.6461167,-1,-1,EMPTY_ET_STREAM,MainMenu
2486.6628942,-1,-1,EMPTY_ET_STREAM,MainMenu
2486.679472,-1,-1,EMPTY_ET_STREAM,MainMenu
2486.6961691,-1,-1,EMPTY_ET_STREAM,MainMenu
2486.7127076,-1,-1,EMPTY_ET_STREAM,MainMenu
2486.7295494,-1,-1,EMPTY_ET_STREAM,MainMenu
2486.7463017,-1,-1,EMPTY_ET_STREAM,MainMenu
2486.7627724,-1,-1,EMPTY_ET_STREAM,MainMenu
2486.7796457,-1,-1,EMPTY_ET_STREAM,MainMenu
2486.7962282,-1,-1,EMPTY_ET_STREAM,MainMenu
2486.812675,-1,-1,EMPTY_ET_STREAM,MainMenu
2486.8294594,-1,-1,EMPTY_ET_STREAM,MainMenu
2486.8461316,-1,-1,EMPTY_ET_STREAM,MainMenu
2486.8627879,-1,-1,EMPTY_ET_STREAM,MainMenu
2486.8794957,-1,-1,EMPTY_ET_STREAM,MainMenu
2486.8961642,-1,-1,EMPTY_ET_STREAM,MainMenu
2486.9126791,-1,-1,EMPTY_ET_STREAM,MainMenu
2486.9293713,-1,-1,EMPTY_ET_STREAM,MainMenu
2486.946082,-1,-1,EMPTY_ET_STREAM,MainMenu
2486.9627803,-1,-1,EMPTY_ET_STREAM,MainMenu
2486.9794009,-1,-1,EMPTY_ET_STREAM,MainMenu
2486.9960848,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.0126509,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.0293847,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.0460421,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.062822,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.0796381,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.096029,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.1125751,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.1293535,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.1459226,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.1626743,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.1793928,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.1960371,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.2125285,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.2293167,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.2460167,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.2626174,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.2792978,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.2959821,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.3125199,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.329317,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.3459784,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.3626563,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.3794219,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.3959155,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.4124569,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.4292807,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.4459215,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.4625694,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.4793127,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.4958178,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.5124313,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.5292901,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.5457847,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.5625605,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.5792358,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.5958196,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.61239,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.6293105,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.6459218,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.6636207,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.6792745,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.6958,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.7123985,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.7291788,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.7459518,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.7624727,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.7791253,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.7958074,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.8123676,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.8291101,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.8457628,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.8625784,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.8791515,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.8957759,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.9122999,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.9291652,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.9457878,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.9624092,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.9792965,-1,-1,EMPTY_ET_STREAM,MainMenu
2487.9957203,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.012226,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.0290353,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.0457216,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.0624342,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.0789786,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.0960122,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.1122962,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.1291403,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.1456782,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.1623358,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.1790551,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.1956803,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.2122553,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.2290194,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.2456507,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.2626284,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.2792286,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.2956104,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.3122137,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.3289843,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.345585,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.362211,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.3789993,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.3955694,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.4122196,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.4290902,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.4455581,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.4622565,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.4789617,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.4955727,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.512142,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.5288962,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.5455383,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.5623387,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.5788663,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.5955482,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.6121,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.6288991,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.6454363,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.6621487,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.6788138,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.6954314,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.7120178,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.7289389,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.7456107,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.762099,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.7789154,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.7954886,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.8120351,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.828789,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.8454631,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.8621346,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.8788251,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.8954821,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.9120596,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.9288879,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.945443,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.9620928,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.9787323,-1,-1,EMPTY_ET_STREAM,MainMenu
2488.9954777,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.0119268,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.0288469,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.0453409,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.0620431,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.0786375,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.0952966,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.1118996,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.1286536,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.1453927,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.1620382,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.1797962,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.1962206,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.2119123,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.2287272,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.2452595,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.2619587,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.2786691,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.2952368,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.3118628,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.328655,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.3452804,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.3619976,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.3786396,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.395288,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.4118669,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.428633,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.445276,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.4619767,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.4785968,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.4952322,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.5117813,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.528548,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.5452237,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.5619103,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.5785082,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.595184,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.6117205,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.6286852,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.645127,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.6618375,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.6785268,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.6951728,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.7117499,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.7285195,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.7451432,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.7617537,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.7786176,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.7951304,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.8116492,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.8284547,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.8451184,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.8618163,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.8784691,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.8951151,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.9116909,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.9285459,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.9451252,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.9617112,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.9784137,-1,-1,EMPTY_ET_STREAM,MainMenu
2489.9950148,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.0115805,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.0283206,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.0450018,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.0617042,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.0784548,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.0950253,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.1115508,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.1284019,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.1449823,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.1616017,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.1782905,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.194997,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.2115499,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.2292281,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.2449475,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.2616491,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.2783351,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.2949143,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.3115525,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.3282832,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.3449996,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.3616209,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.3784086,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.3949124,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.4115733,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.4282906,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.4449118,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.4615656,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.4782668,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.495851,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.5114495,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.5282439,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.5448692,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.5615126,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.5781631,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.5947926,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.6114513,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.628261,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.6448375,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.6614938,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.678384,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.6948529,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.7113872,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.7282018,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.7452048,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.7614763,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.7782474,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.7948587,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.8113423,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.8281179,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.8447918,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.861448,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.8781125,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.8947477,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.9113152,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.9281526,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.9446695,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.9614301,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.9781849,-1,-1,EMPTY_ET_STREAM,MainMenu
2490.9947185,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.0112924,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.0280863,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.0448311,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.0613972,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.0779987,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.0947525,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.1112898,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.1280238,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.1451151,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.161415,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.1780557,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.1947022,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.2112568,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.2280324,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.2446301,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.2613588,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.2780647,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.2953687,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.3111547,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.3279238,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.3445685,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.361293,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.378017,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.3946569,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.4111962,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.4278739,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.4449408,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.4612229,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.4778819,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.494656,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.5111908,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.5278716,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.5445342,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.5611981,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.5778192,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.5943851,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.6112043,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.6278157,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.6444681,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.661219,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.6779795,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.6944277,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.7111542,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.7280625,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.7450037,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.7612735,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.7778169,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.7943294,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.811107,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.8277985,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.8444397,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.8611628,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.877824,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.8943987,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.9110416,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.9278593,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.9444272,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.9611214,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.9777986,-1,-1,EMPTY_ET_STREAM,MainMenu
2491.9945987,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.0111237,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.0278295,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.0444947,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.0610953,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.0776666,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.0942072,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.1110675,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.1276951,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.1444042,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.161046,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.1777721,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.1943221,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.2109853,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.227657,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.2442759,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.260984,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.2776656,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.2942245,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.3109447,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.3276671,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.3443688,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.3610746,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.3777521,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.394195,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.4110494,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.427611,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.4451203,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.4609026,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.4775482,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.4941825,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.5109272,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.5276577,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.544159,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.5608731,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.5775417,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.5940868,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.6108969,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.627989,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.6441792,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.6608709,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.6775008,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.6940611,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.7108356,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.7275251,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.7443144,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.7608028,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.7774838,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.7940923,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.8107895,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.8274958,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.8441307,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.8608263,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.8774356,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.8950046,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.9110123,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.9274046,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.9442887,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.9607929,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.9774917,-1,-1,EMPTY_ET_STREAM,MainMenu
2492.9940351,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.0107725,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.0274288,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.0440218,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.0607204,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.0774351,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.0940229,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.1106956,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.1274375,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.1442401,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.1606719,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.1785219,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.1938671,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.2107883,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.2275046,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.2440744,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.2614516,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.2772908,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.2940181,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.3107567,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.327277,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.3443229,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.3606738,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.3772442,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.3939451,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.4106334,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.4273438,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.4440767,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.4608032,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.4773665,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.4946394,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.5121243,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.5283385,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.5445844,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.561615,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.5775692,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.5938106,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.6105175,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.6271451,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.6439619,-1,-1,EMPTY_ET_STREAM,MainMenu
2493.6605972,-1,-1,EMPTY_ET_STREAM,MainMenu
